C[N]1=NN(C2CCCCC2NC(=O)c2ccccc2)C(=C1c1ccccc1)I,FC(F)(F)S(=O)(=O)[O],salt,1,OMUKUF
[NH3]c1ccc(OCC)cc1,O=P1([O])OP(=O)([O])OP(=O)([O])OP(=O)([O])OP(=O)([O])OP(=O)([O])O1,solvate,3,OMUSUL
O=[Cl](=O)(=O)[O],CCSC1=NN=C(S1)c1cc[nH]cc1,salt,1,OMUWID
[NH3]O,OC(=O)c1cc(ccc1O)S(=O)(=O)[O],salt,1,OMUXEA
C[NH]1CCOCC1,OC(=O)c1cc(ccc1O)S(=O)(=O)[O],solvate,3,OMUXIE
[NH2]1CCOCC1,OC(=O)c1cc(ccc1O)S(=O)(=O)[O],solvate,3,OMUXOK
[NH2]1CC[NH2]CC1,OC(=O)c1cc(ccc1O)S(=O)(=O)[O],solvate,3,OMUXUQ
[NH2]1CCCC1,OC(=O)c1cc(ccc1O)S(=O)(=O)[O],solvate,3,OMUYAX
CC[NH](CC)CC,OC(=O)c1cc(ccc1O)S(=O)(=O)[O],salt,1,OMUYEB
NC1=[NH]N=C(N1[N]N(=O)=O)c1cnc(cn1)C1=NN=C(N)N1[N]N(=O)=O,[NH4],solvate,3,OMUYUT
O=[Cl](=O)(=O)[O],Nc1ccc2N=C3C(=CC(=[NH2])c4ccccc34)Oc2c1,salt,1,ONABEN
CCN(CC)c1ccc2N=C3C(=CC(=[NH2])c4ccccc34)Oc2c1,O=[Cl](=O)(=O)[O],salt,1,ONABIR
CCNc1cc2OC3=CC(=[NH]CC)C(=CC3=Nc2c2ccccc12)C,O=[Cl](=O)(=O)[O],salt,1,ONABOX
CC[NH]=C1C=C2Oc3c4CCCN5CCCc(cc3N=C2c2ccccc12)c45,O=[Cl](=O)(=O)[O],salt,1,ONABUD
c1ccccc1,COc1ccc(SC(=O)C(F)C2(O)C(=O)N(Cc3ccccc3)c3c(Cl)ccc(Cl)c23)cc1,cocrystal,2,ONAJUL
CC(Br)C(=O)Nc1cccc2ccc[nH]c12,O=[Cl](=O)(=O)[O],salt,1,ONANEX
OC(=O)C=CC(=O)[O],COc1ccccc1CCNC(=O)COc1cccc2ccc[nH]c12,salt,1,ONANUN
O=C(COc1cccc2ccc[nH]c12)Nc1cccc2cccnc12,OC(=O)C=CC(=O)[O],solvate,3,ONAPAV
C(Cc1ccncc1)c1ccncc1,OC(=O)c1ccccc1Cl,cocrystal,2,ONAPUP
Cc1ccc(cc1)C(O)=O,C(Cc1ccncc1)c1ccncc1,cocrystal,2,ONAQAW
C(Cc1ccncc1)c1ccncc1,OC(=O)c1ccccc1C(O)=O,cocrystal,2,ONAQIE
C[P]1(P(c2ccccc2)c2cccc3cccc1c23)c1ccccc1,FC(F)(F)S(=O)(=O)[O],salt,1,ONAZIN
C[P]1(c2ccccc2)c2cccc3cccc(c23)[P]1(C)c1ccccc1,FC(F)(F)S(=O)(=O)[O],salt,1,ONAZOT
Cc1ccc(C)cc1,Cc1c(CSC2=NN=NN2c2ccccc2)c(C)c(CSC2=NN=NN2c2ccccc2)c(C)c1CSC1=NN=NN1c1ccccc1,cocrystal,2,ONECAM
c1ccc(cc1)C(=N[S]1c2ccccc2c2ccccc12)c1ccccc1,FC(F)(F)S(=O)(=O)[O],salt,1,ONEPOP
Cc1ccc(cc1)C(=N[S]1c2ccccc2c2ccccc12)c1ccc(C)cc1,FC(F)(F)S(=O)(=O)[O],salt,1,ONEPUV
c1ccc(cc1)c1ccccc1C(=N[S]1c2ccccc2c2ccccc12)c1ccccc1,FC(F)(F)S(=O)(=O)[O],salt,1,ONEQAC
Fc1ccc2[S](N=C(c3ccccc3)c3ccccc3)c3ccc(F)cc3c2c1,FC(F)(F)S(=O)(=O)[O],salt,1,ONEQEG
CS(=O)(=N[S]1c2ccccc2c2ccccc12)c1ccccc1,FC(F)(F)S(=O)(=O)[O],salt,1,ONIDEX
O=N(=O)[N]CC[N]N(=O)=O,[NH4],salt,1,ONIGOK
NN1C(=NN2C(=NN=C12)N)N,O=N(=O)NCCNN(=O)=O,cocrystal,2,ONIHEB
O=N(=O)[N]CC[N]N(=O)=O,NC(N)=[NH2],solvate,3,ONIKAA
NNC(N)=[NH2],CN1N=NC(=N1)N=N[O],salt,1,ONIKAZ
CN1N=NC(=N1)N=N[O],NNC(=[NH2])NN,salt,1,ONIKED
CN1c2ccccc2[N](=C1c1ccc(C)cc1)C,FC(F)(F)S(=O)(=O)[O],salt,1,ONIQAG
O=N(=O)[O],CN1c2ccccc2[N](=C1c1ccc(C)cc1)C,solvate,3,ONIQIO
Nc1[nH]c(N)nc(N)n1,N1N=NN=C1C1=NON=C1OC1=NON=C1C1=NN=N[N]1,solvate,3,ONIVOY
c1ccccc1,Oc1ccc(cc1)C(c1ccc(O)cc1)(c1ccc(O)cc1)c1ccc(cc1)C(c1ccc(O)cc1)(c1ccc(O)cc1)c1ccc(O)cc1,cocrystal,2,ONIXEP
CC(C)C(C(N)=O)c1ccccc1,OC(=O)c1ccccc1O,cocrystal,2,ONODAY
O=N(=O)[O],O=N(=O)c1ccccc1OCC[NH](CCOc1ccccc1N(=O)=O)CCOc1ccccc1N(=O)=O,solvate,3,ONODIF
O=N(=O)c1ccccc1OCC[NH](CCOc1ccccc1N(=O)=O)CCOc1ccccc1N(=O)=O,O=[Cl](=O)(=O)[O],salt,1,ONODOL
O=C1N(Cc2cc[nH]cc2)C(=O)c2ccc3C(=O)N(Cc4cc[nH]cc4)C(=O)c4ccc1c2c34,O=N(=O)[O],salt,1,ONOGUW
C[NH](Cc1ccc2ccccc2n1)C1CCCCC1N(C)Cc1ccc2ccccc2n1,O=[Cl](=O)(=O)[O],salt,1,ONONAJ
[NH2]=C([N]N(=O)=O)[N]N(=O)=O,[NH4],salt,1,ONOQUE
Oc1ccc([S]2CCCC2)c2ccccc12,O=[Cl](=O)(=O)[O],salt,1,ONPTHL
I[I]I,C[N](C)(C)Cc1cccc(c1)N=Nc1cccc(C[N](C)(C)C)c1,salt,1,OPAYOV
c1ccccc1,CCCC1C2CC(=O)C=C2CN1S(=O)(=O)c1ccc(C)cc1,cocrystal,2,OPECOC
C[P](CP(c1ccccc1)c1ccccc1)(CP(c1ccccc1)c1ccccc1)CP(c1ccccc1)c1ccccc1,FC(F)(F)S(=O)(=O)[O],salt,1,OPEFEV
c1cc(ccn1)C=Cc1ccncc1,OC(=O)c1ccc(C(O)=O)c2ccccc12,solvate,3,OPEKAW
CCCC[N](CCCC)(CCCC)CCCC,Nc1ccccc1N=Cc1cccc(c1[O])N(=O)=O,salt,1,OPEZOZ
CCCC[N](CCCC)(CCCC)CCCC,Nc1cc(Cl)c(Cl)cc1N=Cc1cccc(c1[O])N(=O)=O,salt,1,OPEZUF
CCCC[N](CCCC)(CCCC)CCCC,Nc1cc(Br)ccc1N=Cc1cc(Br)ccc1[O],salt,1,OPIBAR
CN1C=C[n]2c3ncccc3c(c3ccccc3)c(c3ccccc3)c12,F[P](F)(F)(F)(F)F,salt,1,OPIBOG
F[P](F)(F)(F)(F)F,CCc1c2cccnc2[n]2C=CN(C)c2c1c1ccccc1,salt,1,OPICAT
F[P](F)(F)(F)(F)F,CN1C=C[n]2c3nc(ccc3c(c3ccccc3)c(c3ccccc3)c12)C(C)(C)C,solvate,3,OPICEX
FC(F)(F)S(=O)(=O)[O],CCCc1c(CCC)c2N(C)C=C[n]2c2nc(ccc12)C(C)(C)C,salt,1,OPICIB
F[P](F)(F)(F)(F)F,CN1C=C[n]2c3nc4ccccc4cc3c(c3ccccc3)c(c3ccccc3)c12,solvate,3,OPICOH
F[P](F)(F)(F)(F)F,CCCc1c(CCC)c2N(C)c3ccccc3[n]2c2ncccc12,salt,1,OPICUN
CCCc1c(CCC)c2N(C=C[n]2c2ncccc12)c1ccccc1,F[P](F)(F)(F)(F)F,salt,1,OPIDAU
F[P](F)(F)(F)(F)F,CN1C=C([n]2c3ncccc3c(c3ccccc3)c(c3ccccc3)c12)C(=Cc1ccccc1)c1ccccc1,salt,1,OPIDEY
F[P](F)(F)(F)(F)F,CN1C=C([n]2c3ncccc3c(C)c(c3ccccc3)c12)C(C)=Cc1ccccc1,salt,1,OPIDIC
CCCC=C(CCC)C1=C[N](=CN1c1ncccc1C)C,F[P](F)(F)(F)(F)F,salt,1,OPIDOI
CCCN1C(=O)C(=C(O)c2ccccc12)C(=O)NCC[NH](CC)CC,CS(=O)(=O)[O],salt,1,OPILIJ
Cc1[nH]c2COC(C)(C)OCc2c2COC(C)(C)Oc12,Cc1ccc(cc1)S(=O)(=O)[O],salt,1,OPITEN
Cc1ccc(cc1)S(=O)(=O)[O],Cc1[nH]c(CO)c2COC(C)(C)OCc2c1O,salt,1,OPITOX
COc1cc2CC[NH]3CC(CC(C)C)C(=O)CC3c2cc1OC,CC1(C)C2CCC1(CS(=O)(=O)[O])C(=O)C2,solvate,3,OPIWOA
CCC[N](CCC)(CCC)CCC,NC(=NN=C(N)S(=O)(=O)[O])S(=O)(=O)[O],solvate,3,OPOCIH
OC(=O)Cc1ccccc1Nc1c(Cl)cccc1Cl,CN1C(=O)N(C)C2=C(NC=N2)C1=O,cocrystal,2,OPOFUW
OC(=O)c1cc(ccc1O)c1ccc(F)cc1F,CN1C(=O)N(C)C2=C(NC=N2)C1=O,cocrystal,2,OPOGAD
O=N(=O)c1ccc([O])c(c1)N(=O)=O,CN(C)c1cc[n](O)cc1,salt,1,OPOMUD
OC(=O)c1cc(cc(c1[O])N(=O)=O)N(=O)=O,C[NH](C)c1cccc2cccc(N(C)C)c12,salt,1,OPONEO
Nc1nc(N)nc(N)n1,FC1=CNC(=O)NC1=O,solvate,3,OPOTUK
Nc1nc(N)nc(N)n1,FC1=CNC(=O)NC1=O,cocrystal,2,OPOVAS
[N]=[N]=[N],[NH2]1CCOCCOCC[NH2]CCOCCOCC1,salt,1,OPOYEY
O=N(=O)c1ccc([O])c(c1)N(=O)=O,CN(C)c1cc[n](O)cc1,salt,1,OPOZOK
Cc1cc[n]([O])cc1,Oc1ccc(cc1N(=O)=O)N(=O)=O,cocrystal,2,OPOZUQ
c1ccccc1,C1OCc2cccc3c2ccc2ccc4ccc5ccc6ccc7cc1ccc7c6c5c4c32,cocrystal,2,OPRHEL
COC(=O)CCCCCCC1[NH2]CCC1(OC)OC,OC(C(O)C(=O)[O])C(O)=O,salt,1,OPRSTA
Oc1ccc(cc1)N(=O)=O,COc1cc[n]([O])cc1,cocrystal,2,OPUBAE
O=C([O])C=CC(=O)[O],COc1ccc2NC=C(CC[NH](CC=C)CC=C)c2c1,salt,1,OPUDEL
OC(=O)c1cc(F)cc(F)c1F,CN1C(=O)N(C)C2=C(NC=N2)C1=O,cocrystal,2,OPUKIV
OC(=O)c1c(F)ccc(F)c1F,CN1C(=O)N(C)C2=C(NC=N2)C1=O,cocrystal,2,OPUKOB
OC(=O)c1cc(F)c(F)cc1F,CN1C(=O)N(C)C2=C(NC=N2)C1=O,cocrystal,2,OPUKUH
OC(=O)c1c(F)cc(F)cc1F,CN1C(=O)N(C)C2=C(NC=N2)C1=O,cocrystal,2,OPULES
OC(=O)c1cc(F)c(F)c(F)c1,CN1C(=O)N(C)C2=C(NC=N2)C1=O,cocrystal,2,OPULOC
OC(=O)c1cc(F)c(F)c(F)c1F,CN1C(=O)N(C)C2=C(NC=N2)C1=O,cocrystal,2,OPULUI
OC(=O)c1c(F)c(F)c(F)c(F)c1F,CN1C(=O)N(C)C2=C(NC=N2)C1=O,cocrystal,2,OPUMAP
OC(=O)c1ccc(F)c(F)c1F,CN1C(=O)N(C)C2=C(NC=N2)C1=O,cocrystal,2,OPUMIX
OC(=O)c1cccc(F)c1,CN1C(=O)N(C)C2=C(NC=N2)C1=O,cocrystal,2,OPUMOD
OC(=O)c1cc(F)cc(F)c1,CN1C(=O)N(C)C2=C(NC=N2)C1=O,cocrystal,2,OPUMUJ
OC(=O)c1ccccc1F,CN1C(=O)N(C)C2=C(NC=N2)C1=O,cocrystal,2,OPUNAQ
OC(=O)c1cc(F)ccc1F,CN1C(=O)N(C)C2=C(NC=N2)C1=O,cocrystal,2,OPUNEU
OC(=O)c1ccc(F)c(F)c1,CN1C(=O)N(C)C2=C(NC=N2)C1=O,cocrystal,2,OPUNIY
OC(=O)c1c(F)cc(F)c(F)c1F,CN1C(=O)N(C)C2=C(NC=N2)C1=O,cocrystal,2,OPUPIA
OC(=O)c1ccc(F)c(F)c1,CN1C(=O)N(C)C2=C(NC=N2)C1=O,cocrystal,2,OPUPOG
OC(=O)c1c(F)c(F)cc(F)c1F,CN1C(=O)N(C)C2=C(NC=N2)C1=O,cocrystal,2,OPUPUM
NC(=O)c1cccc(c1)N(=O)=O,OC(=O)C=Cc1ccccc1,cocrystal,2,OPUSOI
Nc1[nH]cccc1C(O)=O,OC(=O)C=CC(=O)[O],solvate,3,OPUVED
O=C([O])c1ccccc1,[NH3]C1CCCC1,salt,1,OPUVIF
Nc1[nH]cccc1C(O)=O,OC(=O)C=CC(=O)[O],solvate,3,OPUVIH
O=C([O])c1ccccc1,[NH3]C1CCCCCCC1,salt,1,OPUWAY
O=C([O])c1ccccc1,[NH3]C1CCCCCCCCCCC1,salt,1,OPUWEC
O=C([O])C12CC3CC(CC(C3)C1)C2,[NH3]C1CCCCCC1,salt,1,OPUWUS
O=C([O])C12CC3CC(CC(C3)C1)C2,[NH3]C1CCCCCCC1,salt,1,OPUXAZ
Cc1cc[nH]c(N)c1,Cc1cccc(CC(=O)[O])c1,salt,1,OQAFOD
Cc1[nH]cccc1,OC(=O)c1cccc(c1C(=O)[O])N(=O)=O,salt,1,OQAHAR
CC1=[NH]C=CN1,OC(=O)C(=O)[O],solvate,3,OQAHEV
n1nn[n]n1,NN1C(=[NH]N=C1C1=C(C(=NN1)C1=NN=C(N)N1N)N(=O)=O)N,salt,1,OQAKUP
NN1C(=[NH]N=C1C1=NON=C1N)N,n1nn[n]n1,salt,1,OQAMOL
[NH3]N=C(N)C1=NON=C1N,n1nn[n]n1,salt,1,OQAMUR
COc1c(O)cc2C(=O)OC3C(O)C(O)C(CO)OC3c2c1O,NC(=O)c1ccc(N)cc1,cocrystal,2,OQAVEK
CC(=O)[O],CN(C1CC(C)(C)[NH2]C(C)(C)C1)C1=NN=C(S1)c1ccc(cc1Cl)C1=CNN=C1,solvate,3,OQECIZ
c1cc(ccn1)C=Cc1ccncc1,Oc1ccc(cc1)C1CC(=O)c2c(O)cc(O)cc2O1,cocrystal,2,OQEDOG
OP(O)(=O)[O],NC1=[NH]C(=CS1)C1=CSC(=[NH]1)N,salt,1,OQEDUM
OP(O)(=O)[O],NC1=[NH]C(=CS1)C1=CSC(=N1)N,salt,1,OQEFIC
CC1=NOC(=C1C)NS(=O)(=O)c1ccc(N)cc1,OC(=O)c1cc(cc(c1)N(=O)=O)N(=O)=O,cocrystal,2,OQEFOH
OP(O)(=O)[O],NC1=[NH]C=C(S1)C1=C[NH]=C(N)S1,salt,1,OQEFOI
OC(=O)C=CC(=O)[O],N1C=[NH]c2ccccc12,salt,1,OQEFUN
Nc1nc(N)nc(N)n1,OC(=O)Cc1cccc(Cl)c1,cocrystal,2,OQIFAX
Nc1nc(N)nc(N)n1,OC(=O)Cc1ccc(Cl)cc1,cocrystal,2,OQIFEB
CN1C(=O)N(C)C2=C(NC=N2)C1=O,OC1C(Oc2cc(O)cc(O)c2C1=O)c1cc(O)c(O)c(O)c1,solvate,3,OQIFUR
CCC[NH](CCC)CCC1=CNc2ccc(OC)cc12,O=C([O])C=CC(=O)[O],salt,1,OQIGON
O=N(=O)c1cc(c([O])c(c1)N(=O)=O)N(=O)=O,Clc1cccc(N2CC[NH2]CC2)c1Cl,salt,1,OQIHAA
c1cc(ccn1)C=Cc1ccncc1,Oc1cc(O)c2C(=O)C=C(Oc2c1)c1ccccc1,cocrystal,2,OQIWIX
c1cc(ccn1)C=Cc1ccncc1,Oc1ccc(cc1)C1=COc2cc(O)cc(O)c2C1=O,cocrystal,2,OQIWOD
COc1ccc(cc1)C1=COc2cc(O)cc(O)c2C1=O,c1cc(ccn1)C=Cc1ccncc1,cocrystal,2,OQIWUJ
Oc1cc(O)c2C(=O)C=C(Oc2c1)c1ccc(O)c(O)c1,c1cc(ccn1)C=Cc1ccncc1,cocrystal,2,OQIXAQ
COc1ccc(cc1O)C1CC(=O)c2c(O)cc(O)cc2O1,c1cc(ccn1)C=Cc1ccncc1,cocrystal,2,OQIXIY
c1cc(ccn1)C=Cc1ccncc1,OC1C(Oc2cc(O)cc(O)c2C1=O)c1cc(O)c(O)c(O)c1,cocrystal,2,OQIXOE
OC(C(O)C(=O)[O])C(O)=O,Oc1ccc2ccccc2c1C1[NH2]CCC1,solvate,3,OQIYIX
c1cc(ccn1)C=Cc1ccncc1,Oc1cc2OC(=CC(=O)c2c(O)c1O)c1ccccc1,cocrystal,2,OQOGIN
CC[NH2]CC,OC1=C(C(c2ccccc2)C2=C([O])c3ccccc3OC2=O)C(=O)Oc2ccccc12,solvate,3,OQOQIW
C1CC(CCC1NC1(c2ccccc2)c2ccccc2Oc2ccccc12)NC1(c2ccccc2)c2ccccc2Oc2ccccc12,Cc1ccncc1,cocrystal,2,OQOXEA
Cc1[nH]c(ccc1)c1cccc(C)n1,OC1(C(=O)NC(=O)NC1=O)C1=C([O])NC(=O)NC1=O,solvate,3,OQOYEA
NC1=[NH]C(=NN1)C(O)=O,O=S(=O)([O])[O],solvate,3,OQUJEQ
[NH3]C1CCCCC1,COC1(COP(=O)([O])OC1)OC,salt,1,OQUPAS
CC1=CC(=O)NC(=N1)N,CC1=CC(=O)N=C(N)N1,solvate,3,OQURAU
Cc1ccc(cc1)S(=O)(=O)[O],C(Nc1nc[nH]c2N=CNc12)c1ccccc1,salt,1,OQUSAV
BrC(=C(Br)c1ccc(cc1)C(Br)=C(Br)c1cccnc1)c1c[nH]ccc1,Br[Br]Br,salt,1,OQUYAB
NN1C=[NH]N=C1,O=N(=O)[N]C1=NC(=NN1)C1=NON=C1[N]N(=O)=O,solvate,3,ORABUG
[NH3]C(CO)CO,FC(F)(F)c1cccc(Nc2ccccc2C(=O)[O])c1,salt,1,ORABUH
N1C=[NH]N=C1,O=N(=O)N=C1NN=C(N1)C1=NON=C1[N]N(=O)=O,solvate,3,ORACAN
[NH3]CCc1ccccc1,FC(F)(F)c1cccc(Nc2ccccc2C(=O)[O])c1,salt,1,ORACES
CC1=CC(=O)c2ccccc2C1=O,Fc1c(F)c(Br)c(F)c(F)c1Br,cocrystal,2,ORACUH
Fc1c(F)c(I)c(F)c(F)c1I,CC1=CC(=O)c2ccccc2C1=O,cocrystal,2,ORADAO
C[n]1ccc(cc1)C(=Cc1cc(c2ccc(C)cc2)c(C=C(C#N)c2cc[n](C)cc2)cc1c1ccc(C)cc1)C#N,F[P](F)(F)(F)(F)F,salt,1,ORADUJ
CCOC(=O)C1=C(CSc2ccccc2)N(C)c2cc(Br)c(O)c(C[NH](C)C)c12,O=C([O])c1ccccc1,salt,1,ORALUQ
CCOC(=O)C1=C(CSc2ccccc2)N(C)c2cc(Br)c(O)c(C[NH](C)C)c12,O=C([O])C=CC(=O)[O],salt,1,ORAMEB
c1cc(ccn1)c1ccncc1,CC(C)(c1ccc(O)cc1)c1ccc(O)cc1,cocrystal,2,ORARUV
c1cc(ccn1)c1ccncc1,OC(=O)c1ccc(Oc2ccc(cc2)C(O)=O)cc1,cocrystal,2,ORASAC
CC1=C(C)SC(S1)=C1SC(=C(C)S1)C,N#Cc1cc(C#N)c(cc1C#N)C#N,cocrystal,2,ORASEG
F[P](F)(F)(F)(F)F,Ic1ccc[n](Cc2ccccc2)c1,salt,1,ORATOS
OC(=O)c1ccc(cc1)C(O)=O,NNC(=O)c1ccncc1,cocrystal,2,ORAWIO
Clc1ccc2Oc3ccccc3N=C(N3CC[NH2]CC3)c2c1,O=C([O])CCC(=O)[O],solvate,3,ORAXAJ
Cc1ccc(cc1)S(=O)(=O)[O],CN1CC(=O)[NH]=C1N,salt,1,ORAYOX
N1C=[NH]N=C1,O=N(=O)[N]C1=NC(=NN1)C1=NON=C1N(=O)=O,solvate,3,OREBIY
OC(=O)C=CC(=O)[O],Clc1ccc2Oc3ccccc3N=C(N3CC[NH2]CC3)c2c1,salt,1,OREBIZ
[NH2]1CCNCC1,O=C([O])N1CCN(CC1)C(=O)[O],solvate,3,OREHIE
[NH2]1CCNCC1,O=C([O])N1CCNCC1,salt,1,OREJAY
[NH2]1CC[NH2]CC1,O=C([O])N1CCN(CC1)C(=O)[O],salt,1,OREJON
OC(C(F)(F)F)C(F)(F)F,Nc1ncnc2N(CCN3C=Nc4c(N)ncnc34)C=Nc12,cocrystal,2,ORELAA
CN1C=Nc2c(N)ncnc12,OC(C(F)(F)F)C(F)(F)F,cocrystal,2,ORELEE
O=N(=O)[O],Nc1[nH]c(nc(N)n1)c1ccccc1,salt,1,ORENIL
[NH3]N,O=N(=O)C(=C1NN=C(N1)[C](N(=O)=O)N(=O)=O)N(=O)=O,salt,1,OREREK
O=N(=O)[C](C1=NC(=NN1)[C](N(=O)=O)N(=O)=O)N(=O)=O,[NH4],solvate,3,ORERIO
[NH4],O=N(=O)C(=C1NN=C(N1)[C](N(=O)=O)N(=O)=O)N(=O)=O,salt,1,ORESAH
Cc1[nH]c2ccccc2cc1,O=C1[N]S(=O)(=O)c2ccccc12,salt,1,ORETEL
NC1=[NH]C(=CS1)c1ccccc1,O=C1[N]S(=O)(=O)c2ccccc12,salt,1,ORETIP
Nc1[nH]cccn1,O=C1[N]S(=O)(=O)c2ccccc12,salt,1,ORETOV
CCOc1ccccc1C(N)=O,OC(=O)c1cc(O)c(O)c(O)c1,cocrystal,2,ORIKIL
OC(=O)c1ccccc1N(=O)=O,CCOc1ccccc1C(N)=O,cocrystal,2,ORIKOR
OC(=O)c1cccc(c1)N(=O)=O,CCOc1ccccc1C(N)=O,cocrystal,2,ORIKUX
CCOc1ccccc1C(N)=O,OC(=O)c1ccc(cc1N(=O)=O)N(=O)=O,cocrystal,2,ORILAE
Cc1cccc(c1)C(O)=O,CCOc1ccccc1C(N)=O,cocrystal,2,ORILEI
O=N(=O)c1cc(cc(c1)N(=O)=O)N(=O)=O,Brc1c(c(Br)c(c(Br)c1N(=O)=O)N(=O)=O)N(=O)=O,cocrystal,2,ORIMIN
O=N(=O)c1cc(cc(c1)N(=O)=O)N(=O)=O,Ic1c(c(I)c(c(I)c1N(=O)=O)N(=O)=O)N(=O)=O,cocrystal,2,ORIMOT
[NH3]c1ccc(OC)cc1,OC(=O)CCC(=O)[O],salt,1,ORITAM
[NH3]c1ccccc1N,OC(CC(=O)[O])C(O)=O,salt,1,ORITEQ
Nc1ccc(cc1)N(=O)=O,O=C1C(=O)c2cccnc2c2ncccc12,cocrystal,2,ORITIV
[NH3]c1cccc(C)c1,O=C([O])CCC(=O)[O],solvate,3,ORIXUK
c1cc(ccn1)c1ccncc1,CC1=C(SCC(O)=O)C(=O)c2ccccc2C1=O,cocrystal,2,OROWEY
O=P(c1ccccc1)(c1ccccc1)c1ccccc1,OC(=O)CSC1=C(SCC(O)=O)C(=O)c2ccccc2C1=O,cocrystal,2,OROWOI
Cc1ccc[nH]c1N,COc1ccc(cc1)C(=O)[O],salt,1,ORUDUC
F[P](F)(F)(F)(F)F,C[N]1=C(C)N(c2ccccn2)C(=C1)C(=Cc1ccccc1)c1ccccc1,salt,1,ORUFEP
[NH3]NC(=O)c1cc[nH]cc1,O=S(=O)([O])[O],solvate,3,ORUHUG
NNC(=O)c1cc[nH]cc1,O=N(=O)[O],salt,1,ORUJES
[NH3]NC(=O)c1cc[nH]cc1,O=S(=O)([O])[O],salt,1,ORUJIW
C[N](C)(C)C,FCl[F](ClF)ClF,salt,1,ORUKUK
Cc1ccccc1,CC(C)c1cccc(C(C)C)c1NC=C1C=CC=C1C=Nc1c(cccc1C(C)C)C(C)C,cocrystal,2,ORUQEY
CC(C)(C)[NH2]CC(O)c1ccc(O)c(CO)c1,O=C([O])CCC(=O)[O],solvate,3,ORUXAB
[NH3]C(CCCNC(N)=[NH2])C(=O)[O],O=C1CN(N=CC2=CC=C(O2)N(=O)=O)C(=O)[N]1,solvate,3,ORUXEF
Nc1ccc(cc1)C(O)=O,O=C1CN(N=CC2=CC=C(O2)N(=O)=O)C(=O)N1,cocrystal,2,ORUXOP
O=C1CN(N=CC2=CC=C(O2)N(=O)=O)C(=O)N1,NC(N)=O,cocrystal,2,ORUXUV
OC(C(O)C(=O)[O])C(O)=O,CCN1C=C(C(O)=O)C(=O)c2cc(F)c(cc12)N1CC[NH2]CC1,solvate,3,ORUYAC
CCN1C=C(C(O)=O)C(=O)c2cc(F)c(cc12)N1CC[NH2]CC1,O=C([O])c1ccccc1,solvate,3,ORUYEG
NC1=NN2C(=[NH]N=C2N1)N,O=[Cl](=O)(=O)[O],salt,1,ORUYEI
OC(=O)CC(O)(CC(O)=O)C(=O)[O],OC(=O)C1=CN(C2CC2)c2cc(N3CC[NH2]CC3)c(F)cc2C1=O,solvate,3,ORUYIK
O=C1NN=C([N]1)N(=O)=O,NC1=NN2C(=[NH]N=C2N1)N,solvate,3,ORUYIM
OC(C(O)C(=O)[O])C(O)=O,OC(=O)C1=CN(C2CC2)c2cc(N3CC[NH2]CC3)c(F)cc2C1=O,salt,1,ORUYOQ
CCN1C=C(C(O)=O)C(=O)c2cc(F)c(cc12)N1CC[NH2]CC1,O=C([O])C(=O)[O],solvate,3,ORUYUW
OC(=O)CC(=O)[O],OC(=O)C1=CN(C2CC2)c2cc(N3CC[NH2]CC3)c(F)cc2C1=O,solvate,3,ORUZAD
FC(F)(F)S(=O)(=O)[O],Cc1ccc(cc1)C1=N[N](=C(N1Nc1ccccc1)c1ccc(C)cc1)c1ccccc1,salt,1,OSABER
CCC1=N[N](=C2C=CC=CN12)c1ccc(Cl)cc1Cl,FC(F)(F)S(=O)(=O)[O],salt,1,OSABIV
OC(=O)c1cc(cc(c1)C(=O)[O])C(O)=O,[NH2](CCCC[NH2]Cc1ccncc1)Cc1ccncc1,salt,1,OSAFEV
CN(C)c1cc[nH]cc1,O=C1[N]S(=O)(=O)c2ccccc12,salt,1,OSAHUM
c1ccccc1,CC(C)P(=Nc1c(C)cc(C)cc1C)(C(C)C)C1=CC=C(N1)P(=Nc1c(C)cc(C)cc1C)(C(C)C)C(C)C,cocrystal,2,OSAJAW
O=N(=O)[O],[NH2]1CCN(CC1)c1cc[nH]cc1,salt,1,OSASEI
Oc1ccc(cc1)C1=C(O)C(=O)c2c(O)cc(O)cc2O1,Clc1cccc(N2CCN(CCCCOc3ccc4CCC(=O)Nc4c3)CC2)c1Cl,solvate,3,OSAZOA
Oc1ccc(cc1)C1=C(O)C(=O)c2c(O)cc(O)cc2O1,Clc1cccc(N2CCN(CCCCOc3ccc4CCC(=O)Nc4c3)CC2)c1Cl,solvate,3,OSAZUG
[NH4],O=P1([O])NP(=O)([O])NP(=O)([O])N1,solvate,3,OSECIA
O=P1([O])NP(=O)([O])NP(=O)([O])NP(=O)([O])N1,[NH4],solvate,3,OSECUM
NC(=O)c1ccc[n](c1)C1OC(CO)C(O)C1O,OC(C(O)C(=O)[O])C(O)=O,salt,1,OSEGEB
NC(=O)c1ccc[n](c1)C1OC(CO)C(O)C1O,OC(C(O)C(=O)[O])C(O)=O,solvate,3,OSEGIF
NC(=O)c1ccc[n](c1)C1OC(CO)C(O)C1O,OC(CC(O)=O)C(=O)[O],salt,1,OSEGOL
NC(=O)c1ccc[n](c1)C1OC(CO)C(O)C1O,OC(CC(O)=O)C(=O)[O],salt,1,OSEGUR
NC(=O)c1ccc[n](c1)C1OC(CO)C(O)C1O,OC(C(O)C(=O)[O])C(O)=O,salt,1,OSEHAY
