CC(=O)C1CCC2C3CC=C4CC(O)CCC4(C)C3CCC12C,OC(=O)C1=CC2=CC=CC=C2C=C1O,failed,0,
NC(=O)C1=CC=CC=C1O,OC(=O)C1=CC(=CC=C1)O,failed,0,
OC(=O)CCC(O)=O,OC(=O)C1=CC=CC=C1,failed,0,
O=C1CCC(=O)N1,OC(=O)C1=CC=CC=C1O,failed,0,
O=C1CCC(=O)N1,OC(=O)C1=CC(=CC=C1)O,failed,0,
O=C1CCC(=O)N1,OC(=O)C1=CC=CC=C1,failed,0,
NC(N)=O,OC(=O)C1=CC=CC=C1,failed,0,
CC(C)C1=C(O)C=C(C)C=C1,CCN(CC)CC(=O)NC1=C(C)C=CC=C1C,failed,0,
OC(C1=CC=CC=C1)C(=O)C1=CC=CC=C1,OC1=CC(=CC=C1)O,failed,0,
CC1(C)C2CCC1(C)C(=O)C2,OC1=CC=CC(=C1)[N+](=O)[O-],failed,0,
NC(N)=NC1=NC(=CS1)CSCCC(N)=NS(N)(=O)=O,O=C1NS(=O)(=O)C2=CC=CC=C12,failed,0,
COC1=C(O)C=CC(=C1)C=CC(=O)CC(=O)C=CC1=CC(=C(O)C=C1)OC,OC(C(O)C(O)=O)C(O)=O,failed,0,
CC1(C)C2CCC1(C)C(=O)C2,OC1=CC=C(C=C1)[N+](=O)[O-],failed,0,
COC1=C(O)C=CC(=C1)C=O,OC1=CC=CC2=CC=CC=C12,failed,0,
O=C1C2=CC=CC=C2C2=CC=CC=C12,N1C2=CC=CC=C2C2=CC=CC=C12,failed,0,
OC1=CC2=CC=CC=C2C=C1,NC1=CC(=CC=C1)N,failed,0,
CN1C=NC2=C1C(=O)N(C)C(=O)N2C,NC1=CC=C(C=C1)S(=O)(=O)NC1=NC=CS1,failed,0,
CC1(C)C2CCC1(C)C(=O)C2,OC(=O)C1=CC=CC=C1,failed,0,
COC1=CC2=C(C=C1)N(C(=C2CC(O)=O)C)C(=O)C1=CC=C(Cl)C=C1,OC(=O)C(O)=O,failed,0,
OC1=CC=CC2=CC=CC=C12,NC1=CC=CC=C1[N+](=O)[O-],failed,0,
ClC1=NC=CC=N1,OC(=O)CC1=CC=CC=C1NC1=C(Cl)C=CC=C1Cl,failed,0,
NC(=O)C1=CN=CC=C1,OC1=CC2=CC=CC=C2C=C1,failed,0,
N1C=CC2=CC=CC=C12,CC1=CC2=CC=CC=C2N1,failed,0,
OC1=CC=CC2=CC=CC=C12,NC(N)=O,failed,0,
NC(N)=NC1=NC(=CS1)CSCCC(N)=NS(N)(=O)=O,NC(=O)C1=CN=CC=C1,failed,0,
N1C=CC2=CC=CC=C12,NC(=O)C1=CN=CC=C1,failed,0,
COC1=C(O)C=CC(=C1)C=CC(=O)CC(=O)C=CC1=CC(=C(O)C=C1)OC,NC(=O)C1=CN=CC=C1,failed,0,
CC1=CC(=NN1)C,OC(=O)CC1=CC=CC=C1NC1=C(Cl)C=CC=C1Cl,failed,0,
NC1=CC=NC=C1,OC(=O)C1=CC=CC=C1,failed,0,
COC1=CC2=C(C=C1)N(C(=C2CC(O)=O)C)C(=O)C1=CC=C(Cl)C=C1,COC(=O)C(CC1=CC=CC=C1)NC(=O)C(CC(O)=O)NCCC(C)(C)C,failed,0,
NC(=O)C1=CC=CC=C1,NC1=CC=C(N)C=C1,failed,0,
COC1=C(O)C=CC(=C1)C=O,OC1=CC2=CC=CC=C2C=C1,failed,0,
NC1=CC(=CC=C1)O,OC1=CC(=CC=C1)O,failed,0,
CC12CCC3C(CCC4=C3C=CC(=C4)O)C1CCC2O,OC1=CC=CC2=CC=CC=C12,failed,0,
NC(=O)C1=CC=CC=C1,OC1=CC=CC(=C1)[N+](=O)[O-],failed,0,
CC(=O)C1=CC=C(N)C=C1,OC1=CC=C(C=C1)[N+](=O)[O-],failed,0,
NC(=O)C1=CC=CC=C1,OC(=O)C1=CC=CC=C1Cl,failed,0,
N1C2=CC=CC=C2C2=CC=CC=C12,CC1=C(C=C(C=C1)[N+](=O)[O-])[N+](=O)[O-],failed,0,
N1C2=CC=CC=C2C2=CC=CC=C12,OC1=CC=CC=C1[N+](=O)[O-],failed,0,
OC(=O)C=CC(O)=O,COC1=CC2=C(C=C1)N(C(=C2CC(O)=O)C)C(=O)C1=CC=C(Cl)C=C1,failed,0,
OC1=CC=C(C=C1)C1=CC=CC=C1,NC1=CC=CC=C1[N+](=O)[O-],failed,0,
N1C2=CC=CC=C2C2=CC=CC=C12,OC1=C(C=C(C=C1)[N+](=O)[O-])[N+](=O)[O-],failed,0,
NC(=O)C1=CN=CC=C1,CC(=O)NC1=CC=C(O)C=C1,failed,0,
